ID_FILA,ID_EVENTO,CAMPO,FLUIDO,PAD_HIJO,HIJO,ETAPA_HIJO,PADRE,D3D,D2D,DZ,AZ,#_BARRERAS,LINEAMIENTO,WHP_i,ESTADO
26322,Pozo 315-Pozo 322-14,Campo E,OIL,PAD-72,Pozo 315,14,Pozo 322,"440,021798884375","438,529679487602","36,2064041564849","86,1203495184845",1,NO,"1,2",Cerrado
26323,Pozo 317-Pozo 322-6,Campo E,OIL,PAD-72,Pozo 317,6,Pozo 322,"857,48078249627","856,999783195877","28,7169628030887","91,436500984998",1,NO,"1,3",Cerrado
26324,Pozo 265-Pozo 248-12,Campo F,OIL,PAD-80,Pozo 265,12,Pozo 248,"332,927744007902","330,686819320772","38,5630685721712","255,854650175154",0,NO,"1,3",Cerrado
26325,Pozo 482-Pozo 105-23,Campo C,GAS,PAD-23,Pozo 482,23,Pozo 105,"1198,65605139281","1198,52355215521","17,8220220471284","237,826998920635",0,NO,"1,5",Abierto
26326,Pozo 481-Pozo 105-20,Campo C,GAS,PAD-23,Pozo 481,20,Pozo 105,"855,350251909623","855,272757512426","11,5136310061393","238,959924628665",0,NO,"1,5",Abierto
26327,Pozo 481-Pozo 105-24,Campo C,GAS,PAD-23,Pozo 481,24,Pozo 105,"974,571321217329","974,416548367427","17,368085876159","221,620965289504",0,NO,"1,5",Abierto
26328,Pozo 316-Pozo 322-5,Campo E,OIL,PAD-72,Pozo 316,5,Pozo 322,"656,138209496704","656,110937916077","-5,98223272922632","98,8580514931922",1,NO,"1,5",Cerrado
26329,Pozo 482-Pozo 105-10,Campo C,GAS,PAD-23,Pozo 482,10,Pozo 105,"1284,08267334374","1284,08266797531","0,117418128745157","283,889246910463",0,NO,"1,9",Abierto
26330,Pozo 407-Pozo 236-12,Campo F,OIL,PAD-60,Pozo 407,12,Pozo 236,"1442,95623563796","1442,78516359499","22,2186785531607","101,678205682872",5,NO,"1,9",Abierto
26331,Pozo 407-Pozo 236-14,Campo F,OIL,PAD-60,Pozo 407,14,Pozo 236,"1428,2830994415","1428,14584545966","19,8004102622021","96,6844155047562",6,NO,2,Abierto
26332,Pozo 407-Pozo 236-11,Campo F,OIL,PAD-60,Pozo 407,11,Pozo 236,"1457,86980571145","1457,68318493822","23,3260102356912","104,09637114863",3,NO,"2,2",Abierto
26333,Pozo 370-Pozo 277-39,Campo F,OIL,PAD-82,Pozo 370,39,Pozo 277,"887,924957903354","887,886053160802","-8,31188728302595","138,310471556609",0,NO,"2,4",Abierto
26334,Pozo 370-Pozo 277-40,Campo F,OIL,PAD-82,Pozo 370,40,Pozo 277,"840,222792154001","840,17475866806","-8,98417231205394","135,584551917907",0,NO,"2,7",Abierto
26335,Pozo 356-Pozo 268-23,Campo F,OIL,PAD-81,Pozo 356,23,Pozo 268,"936,574249784204","936,535240273056","8,54804571428894","134,956930617842",0,NO,"3,2",Cerrado
26336,Pozo 168-Pozo 184-1,Campo D,OIL,PAD-44,Pozo 168,1,Pozo 184,"743,974669364103","736,602304468665","104,476570133586","321,665481746789",0,NO,"3,3",Cerrado
26337,Pozo 64-Pozo 56-8,Campo D,OIL,PAD-45,Pozo 64,8,Pozo 56,"1496,5054217185","1496,49753512868","-4,85845516926883","150,990196532543",0,NO,"3,3",Cerrado
26338,Pozo 64-Pozo 56-9,Campo D,OIL,PAD-45,Pozo 64,9,Pozo 56,"1443,69482598149","1443,68451544432","-5,45622873616093","149,8816509942",0,NO,"3,4",Cerrado
26339,Pozo 64-Pozo 56-10,Campo D,OIL,PAD-45,Pozo 64,10,Pozo 56,"1392,7281422468","1392,71596756879","-5,82339120734286","148,6035101881",0,NO,"3,4",Cerrado
26340,Pozo 63-Pozo 56-11,Campo D,OIL,PAD-45,Pozo 63,11,Pozo 56,"1455,2823027715","1454,75005812664","39,3554207252627","140,495713320277",0,NO,"3,5",Cerrado
26341,Pozo 62-Pozo 56-12,Campo D,OIL,PAD-45,Pozo 62,12,Pozo 56,"1498,14420249001","1498,12312762559","-7,94644120017301","134,706972366646",0,NO,"3,5",Cerrado
26342,Pozo 63-Pozo 56-12,Campo D,OIL,PAD-45,Pozo 63,12,Pozo 56,"1406,80227071576","1406,19983180095","41,1662718009738","139,085620074593",0,NO,"3,5",Cerrado
26343,Pozo 557-Pozo 347-36,Campo E,OIL,PAD-85,Pozo 557,36,Pozo 347,"827,036880192716","827,026702738276","-4,10294488837735","122,132850602057",1,NO,"3,5",Cerrado
26344,Pozo 555-Pozo 347-37,Campo E,OIL,PAD-85,Pozo 555,37,Pozo 347,"1041,51655264103","1041,49332992724","-6,95508032478937","108,218198456935",1,NO,"3,5",Cerrado
26345,Pozo 197-Pozo 184-1,Campo D,OIL,PAD-44,Pozo 197,1,Pozo 184,"629,872549548738","628,655017100341","39,1445800794513","332,926507136477",0,NO,"3,6",Cerrado
26346,Pozo 557-Pozo 347-35,Campo E,OIL,PAD-85,Pozo 557,35,Pozo 347,"857,371039310664","857,358220696547","-4,68833154741787","125,650577300382",1,NO,"3,6",Cerrado
26347,Pozo 405-Pozo 11-12,Campo F,OIL,PAD-60,Pozo 405,12,Pozo 11,"439,497436753373","434,83128579926","63,8729191672619","269,840267742432",1,NO,"3,8",Cerrado
26348,Pozo 552-Pozo 347-33,Campo E,OIL,PAD-85,Pozo 552,33,Pozo 347,"1011,06897446034","1011,03861392283","-7,83532215574223","71,3964482482808",1,NO,"3,8",Cerrado
26349,Pozo 64-Pozo 56-16,Campo D,OIL,PAD-45,Pozo 64,16,Pozo 56,"1116,04632870768","1116,03555612345","-4,90359970864119","138,008372378273",0,NO,"3,9",Cerrado
26350,Pozo 63-Pozo 56-18,Campo D,OIL,PAD-45,Pozo 63,18,Pozo 56,"1157,24417182936","1156,30069124204","46,7202811015004","127,445391773506",0,NO,4,Cerrado
26351,Pozo 555-Pozo 55-17,Campo E,OIL,PAD-85,Pozo 555,17,Pozo 55,"1289,9397638984","1289,93680934293","2,76086733774445","302,09265612643",2,NO,"4,1",Abierto
26352,Pozo 557-Pozo 55-18,Campo E,OIL,PAD-85,Pozo 557,18,Pozo 55,"1575,58058954044","1575,58057919749","-0,180533394103349","297,093039266701",2,NO,"4,1",Abierto
26353,Pozo 553-Pozo 347-17,Campo E,OIL,PAD-85,Pozo 553,17,Pozo 347,"1472,21873145864","1471,96906473674","27,1120953774516","27,3130399946168",2,NO,"4,2",Cerrado
26354,Pozo 63-Pozo 56-23,Campo D,OIL,PAD-45,Pozo 63,23,Pozo 56,"1017,69406103132","1016,3024931444","53,2019199550945","113,435498658451",0,NO,"4,3",Cerrado
26355,Pozo 553-Pozo 347-16,Campo E,OIL,PAD-85,Pozo 553,16,Pozo 347,"1525,17110304506","1524,93444297561","26,8670465504583","26,2358091804369",2,NO,"4,3",Cerrado
26356,Pozo 372-Pozo 237-2,Campo F,OIL,PAD-86,Pozo 372,2,Pozo 237,"786,805462424436","786,270418134362","29,0114678661302","68,2844946898033",0,NO,"4,4",Abierto
26357,Pozo 372-Pozo 237-14,Campo F,OIL,PAD-86,Pozo 372,14,Pozo 237,"1244,43344146695","1244,33236730103","15,8603256047613","35,7461240534103",1,NO,"4,5",Abierto
26358,Pozo 64-Pozo 56-25,Campo D,OIL,PAD-45,Pozo 64,25,Pozo 56,"845,279873517216","845,274756538725","2,94117862089296","111,612042676406",0,NO,"4,5",Cerrado
26359,Pozo 63-Pozo 56-28,Campo D,OIL,PAD-45,Pozo 63,28,Pozo 56,"921,170255841469","919,361332310459","57,7007876841753","96,5942868458887",1,NO,"4,5",Cerrado
26360,Pozo 555-Pozo 55-1,Campo E,OIL,PAD-85,Pozo 555,1,Pozo 55,"1120,0948646977","1120,089843463","-3,35387733811694","255,276487453777",1,NO,"4,5",Abierto
26361,Pozo 372-Pozo 237-12,Campo F,OIL,PAD-86,Pozo 372,12,Pozo 237,"1148,05028365135","1147,81528459882","23,2277040036365","39,142124361466",1,NO,"4,7",Abierto
26362,Pozo 554-Pozo 347-27,Campo E,OIL,PAD-85,Pozo 554,27,Pozo 347,"1028,34068366556","1027,99705379623","-26,582307424765","51,0594709325598",2,NO,"4,7",Cerrado
26363,Pozo 64-Pozo 56-35,Campo D,OIL,PAD-45,Pozo 64,35,Pozo 56,"822,292191587989","822,252572917567","8,07184470988704","97,3408930457232",2,NO,"4,8",Cerrado
26364,Pozo 367-Pozo 386-20,Campo F,OIL,PAD-82,Pozo 367,20,Pozo 386,"1118,09488042068","1117,37340672777","40,1600742095206","82,5492143672132",0,NO,"4,9",Abierto
26365,Pozo 374-Pozo 237-13,Campo F,OIL,PAD-86,Pozo 374,13,Pozo 237,"1010,67959720889","1010,32668066929","26,7066759837775","24,6204667233559",1,NO,"4,9",Abierto
26366,Pozo 260-Pozo 270-19,Campo F,OIL,PAD-64,Pozo 260,19,Pozo 270,"541,402987640439","532,317592049079","98,7682956270045","338,510257033494",0,NO,"4,9",Cerrado
26367,Pozo 553-Pozo 280-28,Campo E,OIL,PAD-85,Pozo 553,28,Pozo 280,"1587,54268334755","1586,76818757557","49,5831659788068","174,4809996035",0,NO,5,Abierto
26368,Pozo 64-Pozo 56-38,Campo D,OIL,PAD-45,Pozo 64,38,Pozo 56,"812,936449429754","812,931988899884","2,6929973513038","95,7732566283562",0,NO,5,Cerrado
26369,Pozo 62-Pozo 56-40,Campo D,OIL,PAD-45,Pozo 62,40,Pozo 56,"1022,14336370927","1022,14332236554","0,290720564034017","103,028587415809",0,NO,5,Cerrado
26370,Pozo 372-Pozo 237-9,Campo F,OIL,PAD-86,Pozo 372,9,Pozo 237,"1014,76981396011","1014,45364684706","25,3293056226775","45,562051300623",1,NO,"5,1",Abierto
26371,Pozo 372-Pozo 237-18,Campo F,OIL,PAD-86,Pozo 372,18,Pozo 237,"1453,69387165011","1453,61396949328","15,2413964934817","30,771334692694",2,NO,"5,1",Abierto
26372,Pozo 554-Pozo 280-14,Campo E,OIL,PAD-85,Pozo 554,14,Pozo 280,"851,917145474878","851,90254277763","-4,98802195988173","160,634522720169",0,NO,"5,2",Abierto
26373,Pozo 168-Pozo 183-4,Campo D,OIL,PAD-44,Pozo 168,4,Pozo 183,"538,588663736946","536,538979519753","-46,9432866536967","278,087666824713",0,NO,"5,2",Cerrado
26374,Pozo 553-Pozo 280-18,Campo E,OIL,PAD-85,Pozo 553,18,Pozo 280,"993,972152312188","992,449284318235","55,0005238915687","171,22948157956",0,NO,"5,3",Abierto
26375,Pozo 554-Pozo 280-23,Campo E,OIL,PAD-85,Pozo 554,23,Pozo 280,"1372,16096020378","1372,16085389123","-0,540144287086604","168,178814462809",0,NO,"5,3",Abierto
26376,Pozo 556-Pozo 55-16,Campo E,OIL,PAD-85,Pozo 556,16,Pozo 55,"1376,45892533743","1376,3916334101","-13,6104599398681","295,6544078197",2,NO,"5,3",Abierto
26377,Pozo 556-Pozo 55-22,Campo E,OIL,PAD-85,Pozo 556,22,Pozo 55,"1561,83129482477","1561,76386618349","-14,5127453512159","307,732924526567",5,NO,"5,3",Abierto
26378,Pozo 555-Pozo 55-23,Campo E,OIL,PAD-85,Pozo 555,23,Pozo 55,"1510,90354460473","1510,90189630634","-2,23177889766975","313,764137437601",4,NO,"5,3",Abierto
26379,Pozo 374-Pozo 237-10,Campo F,OIL,PAD-86,Pozo 374,10,Pozo 237,"853,0889460264","852,553635865982","30,2166808919732","29,9547369052275",0,NO,"5,3",Abierto
26380,Pozo 372-Pozo 237-15,Campo F,OIL,PAD-86,Pozo 372,15,Pozo 237,"1295,52214402933","1295,45473652991","13,2155693248014","34,3368131500514",2,NO,"5,4",Abierto
26381,Pozo 32-Pozo 58-1,Campo B,OIL,PAD-6,Pozo 32,1,Pozo 58,"1246,61567251298","1246,59640770069","-6,93045905590224","75,2213404841789",3,NO,"5,5",Abierto
26382,Pozo 370-Pozo 386-5,Campo F,OIL,PAD-82,Pozo 370,5,Pozo 386,"745,669793596792","744,422008398852","43,1197691795973","89,9803173723315",1,NO,"5,6",Abierto
26383,Pozo 33-Pozo 58-8,Campo B,OIL,PAD-6,Pozo 33,8,Pozo 58,"1407,84052609671","1407,81441919844","8,57368166136757","48,6508841656413",0,NO,"5,7",Abierto
26384,Pozo 315-Pozo 333-1,Campo E,OIL,PAD-72,Pozo 315,1,Pozo 333,"1395,87084559592","1395,82932462773","-10,7663407885534","44,6497790627127",2,NO,"5,7",Abierto
26385,Pozo 368-Pozo 386-1,Campo F,OIL,PAD-82,Pozo 368,1,Pozo 386,"906,778688076484","906,767857055869","4,43199278169004","89,318937976523",1,NO,"5,7",Abierto
26386,Pozo 370-Pozo 386-2,Campo F,OIL,PAD-82,Pozo 370,2,Pozo 386,"716,472796949604","715,249621262142","41,847915756352","90,9526393258722",1,NO,"5,7",Abierto
26387,Pozo 370-Pozo 386-8,Campo F,OIL,PAD-82,Pozo 370,8,Pozo 386,"759,571393223266","758,391756942172","42,3160064904372","84,74185191684",1,NO,"5,7",Abierto
26388,Pozo 368-Pozo 386-8,Campo F,OIL,PAD-82,Pozo 368,8,Pozo 386,"926,83797360016","926,83378166181","2,78755766184804","86,7025814413626",1,NO,"5,7",Abierto
26389,Pozo 367-Pozo 386-11,Campo F,OIL,PAD-82,Pozo 367,11,Pozo 386,"1102,91198271946","1102,57830765008","27,1277924952423","90,3087341528564",1,NO,"5,7",Abierto
26390,Pozo 368-Pozo 386-11,Campo F,OIL,PAD-82,Pozo 368,11,Pozo 386,"939,534318841992","939,534165559121","0,536683344113498","89,731403933443",1,NO,"5,7",Abierto
26391,Pozo 368-Pozo 386-25,Campo F,OIL,PAD-82,Pozo 368,25,Pozo 386,"1038,00914647182","1038,00892729388","0,674549746894626","63,0633337200088",1,NO,"5,7",Abierto
26392,Pozo 554-Pozo 280-16,Campo E,OIL,PAD-85,Pozo 554,16,Pozo 280,"965,261928981734","965,256335893377","-3,28596397288492","163,105200900022",0,NO,"5,7",Abierto
26393,Pozo 370-Pozo 386-10,Campo F,OIL,PAD-82,Pozo 370,10,Pozo 386,"762,464855133258","761,361259225095","41,0083926112383","82,292031422987",1,NO,"5,8",Abierto
26394,Pozo 367-Pozo 386-14,Campo F,OIL,PAD-82,Pozo 367,14,Pozo 386,"1109,47502044678","1108,97223588371","33,3976201915543","89,0162765994775",1,NO,"5,8",Abierto
26395,Pozo 368-Pozo 386-17,Campo F,OIL,PAD-82,Pozo 368,17,Pozo 386,"929,856843982565","929,844776000589","4,73738805994025","92,0586632093028",0,NO,"5,8",Abierto
26396,Pozo 552-Pozo 280-24,Campo E,OIL,PAD-85,Pozo 552,24,Pozo 280,"1402,57455755671","1401,61203134544","51,9528930194901","162,424908498734",0,NO,"5,8",Abierto
26397,Pozo 374-Pozo 237-6,Campo F,OIL,PAD-86,Pozo 374,6,Pozo 237,"659,065814986069","658,062688138777","36,3489609592566","40,6910508084622",0,NO,"5,8",Abierto
26398,Pozo 33-Pozo 58-7,Campo B,OIL,PAD-6,Pozo 33,7,Pozo 58,"1367,66865779577","1367,64391181453","8,22727132935142","50,4912336155772",0,NO,"5,9",Abierto
26399,Pozo 368-Pozo 386-29,Campo F,OIL,PAD-82,Pozo 368,29,Pozo 386,"1175,02918316674","1175,02845636723","-1,30691267372958","52,0718247947715",1,NO,"5,9",Abierto
26400,Pozo 553-Pozo 280-14,Campo E,OIL,PAD-85,Pozo 553,14,Pozo 280,"757,329126655759","755,362786321929","54,5386754619808","168,981854278629",0,NO,"5,9",Abierto
26401,Pozo 368-Pozo 386-6,Campo F,OIL,PAD-82,Pozo 368,6,Pozo 386,"916,718458885142","916,70975801057","3,99404919240214","89,6531029194799",1,NO,6,Abierto
26402,Pozo 367-Pozo 386-26,Campo F,OIL,PAD-82,Pozo 367,26,Pozo 386,"1220,64952950575","1220,07552557142","37,4297446457512","64,641894002693",1,NO,6,Abierto
26403,Pozo 557-Pozo 55-6,Campo E,OIL,PAD-85,Pozo 557,6,Pozo 55,"1391,64042422614","1391,57047214677","13,9531856407597","270,052932824666",1,NO,6,Abierto
26404,Pozo 368-Pozo 386-3,Campo F,OIL,PAD-82,Pozo 368,3,Pozo 386,"915,754092895961","915,752071818738","1,9239582618934","86,4520385131624",1,NO,"6,1",Abierto
26405,Pozo 368-Pozo 386-5,Campo F,OIL,PAD-82,Pozo 368,5,Pozo 386,"922,122813624234","922,106771938132","5,43916832906961","93,5630988415602",1,NO,"6,1",Abierto
26406,Pozo 367-Pozo 386-29,Campo F,OIL,PAD-82,Pozo 367,29,Pozo 386,"1305,44114992709","1305,10288351023","29,7163149842608","56,9842961698598",1,NO,"6,2",Abierto
26407,Pozo 370-Pozo 386-38,Campo F,OIL,PAD-82,Pozo 370,38,Pozo 386,"1407,01939375606","1406,48375228732","38,8204708554608","32,718158990566",1,NO,"6,2",Abierto
26408,Pozo 554-Pozo 280-12,Campo E,OIL,PAD-85,Pozo 554,12,Pozo 280,"739,333803519766","739,329631186409","-2,48384314556506","157,666462048573",0,NO,"6,2",Abierto
26409,Pozo 556-Pozo 403-23,Campo E,OIL,PAD-85,Pozo 556,23,Pozo 403,"749,051165678059","744,167170954266","85,3983048870509","271,24913215995",2,NO,"6,2",Cerrado
26410,Pozo 370-Pozo 386-14,Campo F,OIL,PAD-82,Pozo 370,14,Pozo 386,"774,845767484395","773,732349155125","41,5236710729177","89,4616773321151",1,NO,"6,3",Abierto
26411,Pozo 358-Pozo 268-19,Campo F,OIL,PAD-81,Pozo 358,19,Pozo 268,"1079,94473002429","1078,58900553848","54,0959983615848","149,567204334383",0,NO,"6,4",Abierto
26412,Pozo 32-Pozo 58-8,Campo B,OIL,PAD-6,Pozo 32,8,Pozo 58,"1412,99342743379","1412,98941878677","-3,36576406330641","58,5151451585314",2,NO,"6,5",Abierto
26413,Pozo 353-Pozo 293-9,Campo F,OIL,PAD-67,Pozo 353,9,Pozo 293,"1090,85205472145","1090,45474068899","29,4391541812201","18,8483954129094",1,NO,"6,5",Abierto
26414,Pozo 370-Pozo 386-16,Campo F,OIL,PAD-82,Pozo 370,16,Pozo 386,"767,638689895774","766,383041421187","43,8884044698752","91,9190892365262",1,NO,"6,5",Abierto
26415,Pozo 368-Pozo 386-16,Campo F,OIL,PAD-82,Pozo 368,16,Pozo 386,"925,520503143733","925,510271385324","4,35193057063452","90,2550159351957",0,NO,"6,5",Abierto
26416,Pozo 553-Pozo 280-10,Campo E,OIL,PAD-85,Pozo 553,10,Pozo 280,"524,127548908444","521,093527471964","56,3136142651055","164,637072335112",0,NO,"6,5",Abierto
26417,Pozo 555-Pozo 338-4,Campo E,OIL,PAD-85,Pozo 555,4,Pozo 338,"1497,87587213014","1497,16154073731","46,2541808567293","91,3079046812107",5,NO,"6,5",Cerrado
26418,Pozo 358-Pozo 268-14,Campo F,OIL,PAD-81,Pozo 358,14,Pozo 268,"1432,14598011884","1430,97170026765","57,983630480182","158,188776056931",0,NO,"6,6",Abierto
26419,Pozo 368-Pozo 386-23,Campo F,OIL,PAD-82,Pozo 368,23,Pozo 386,"989,630078086576","989,622790334949","3,79793408485193","69,6387320633252",1,NO,"6,6",Abierto
26420,Pozo 370-Pozo 386-40,Campo F,OIL,PAD-82,Pozo 370,40,Pozo 386,"1512,4881961179","1512,02108461728","37,5870066481333","30,0234195308995",1,NO,"6,6",Abierto
26421,Pozo 372-Pozo 237-10,Campo F,OIL,PAD-86,Pozo 372,10,Pozo 237,"1056,92292214545","1056,64064360797","24,4256756756331","43,2014082106771",1,NO,"6,6",Abierto
26422,Pozo 358-Pozo 268-21,Campo F,OIL,PAD-81,Pozo 358,21,Pozo 268,"951,392366274055","949,954386623366","52,2886023868613","144,182973019216",0,NO,"6,7",Abierto
26423,Pozo 371-Pozo 252-22,Campo F,OIL,PAD-86,Pozo 371,22,Pozo 252,"1507,07246054609","1507,06469544043","-4,8378810950262","55,1928856714913",2,NO,"6,7",Abierto
26424,Pozo 327-Pozo 275-17,Campo F,OIL,PAD-65,Pozo 327,17,Pozo 275,"586,205407186376","583,143636513807","59,8354293708839","256,274713632614",1,NO,"6,7",Cerrado
26425,Pozo 370-Pozo 386-6,Campo F,OIL,PAD-82,Pozo 370,6,Pozo 386,"752,285328944072","750,966868278412","44,5194215214664","91,3236288502337",1,NO,"6,8",Abierto
26426,Pozo 554-Pozo 280-18,Campo E,OIL,PAD-85,Pozo 554,18,Pozo 280,"1081,5948884504","1081,59488126453","-0,124677188157875","164,721239756206",0,NO,"6,8",Abierto
26427,Pozo 555-Pozo 70-12,Campo E,OIL,PAD-85,Pozo 555,12,Pozo 70,"624,998254030044","624,904478637301","10,8263622536233","307,306055426651",1,NO,"6,8",Cerrado
26428,Pozo 38-Pozo 21-36,Campo B,OIL,PAD-9,Pozo 38,36,Pozo 21,"1482,51067402039","1482,5023377274","-4,97164129698467","91,9678787731157",1,NO,"6,8",Cerrado
26429,Pozo 555-Pozo 67-25,Campo E,OIL,PAD-85,Pozo 555,25,Pozo 67,"1442,68894838305","1442,67459294186","6,43588895399398","347,193962124596",2,NO,"6,9",Abierto
26430,Pozo 367-Pozo 386-24,Campo F,OIL,PAD-82,Pozo 367,24,Pozo 386,"1170,36875314302","1169,7073765794","39,3404563937688","70,173994046865",1,NO,7,Abierto
26431,Pozo 327-Pozo 275-16,Campo F,OIL,PAD-65,Pozo 327,16,Pozo 275,"570,286970548457","567,318902091513","58,1075907865538","263,88409753667",1,NO,7,Cerrado
26432,Pozo 356-Pozo 268-28,Campo F,OIL,PAD-81,Pozo 356,28,Pozo 268,"718,618223072478","718,614244346091","2,39130816560873","111,447597661953",0,NO,7,Cerrado
26433,Pozo 555-Pozo 70-11,Campo E,OIL,PAD-85,Pozo 555,11,Pozo 70,"591,381104266257","591,297482565959","9,94472696139427","302,620837594861",1,NO,7,Cerrado
26434,Pozo 557-Pozo 70-29,Campo E,OIL,PAD-85,Pozo 557,29,Pozo 70,"1583,07044497079","1583,07023924801","0,807060874331","329,723157887736",2,NO,7,Cerrado
26435,Pozo 370-Pozo 386-35,Campo F,OIL,PAD-82,Pozo 370,35,Pozo 386,"1249,54522939651","1249,00843194228","36,6226329564192","37,2133831753754",1,NO,"7,1",Abierto
26436,Pozo 554-Pozo 273-11,Campo E,OIL,PAD-85,Pozo 554,11,Pozo 273,"1214,20130213193","1214,19430649329","4,12167176694811","268,622578069953",2,NO,"7,1",Abierto
26437,Pozo 334-Pozo 275-18,Campo F,OIL,PAD-65,Pozo 334,18,Pozo 275,"890,530892048458","888,420866406359","61,2669064536235","264,382454023471",1,NO,"7,1",Cerrado
26438,Pozo 552-Pozo 277-4,Campo E,OIL,PAD-85,Pozo 552,4,Pozo 277,"1374,53972811668","1374,49670499004","10,875299656152","269,296241327611",0,NO,"7,1",Cerrado
26439,Pozo 552-Pozo 277-3,Campo E,OIL,PAD-85,Pozo 552,3,Pozo 277,"1372,78610451301","1372,74244170386","10,9488578823293","271,796484503077",0,NO,"7,2",Cerrado
26440,Pozo 557-Pozo 70-9,Campo E,OIL,PAD-85,Pozo 557,9,Pozo 70,"807,239936870703","807,223936144232","-5,08257757719638","282,459414860274",0,NO,"7,2",Cerrado
26441,Pozo 370-Pozo 343-10,Campo F,OIL,PAD-82,Pozo 370,10,Pozo 343,"1474,33933648984","1473,87348499896","37,0598075861862","91,4414824673108",3,NO,"7,3",Abierto
26442,Pozo 556-Pozo 67-13,Campo E,OIL,PAD-85,Pozo 556,13,Pozo 67,"789,732234702274","789,73220604042","0,212768370147841","323,419370575308",0,NO,"7,3",Abierto
26443,Pozo 372-Pozo 252-28,Campo F,OIL,PAD-86,Pozo 372,28,Pozo 252,"1193,08704646662","1192,87759932714","22,3547191876045","91,3364279881738",2,NO,"7,3",Abierto
26444,Pozo 555-Pozo 70-17,Campo E,OIL,PAD-85,Pozo 555,17,Pozo 70,"840,112959769919","840,07449729327","8,03891602350631","323,859247237041",1,NO,"7,3",Cerrado
26445,Pozo 556-Pozo 70-20,Campo E,OIL,PAD-85,Pozo 556,20,Pozo 70,"1047,50854071399","1047,49263975813","-5,77170003560695","322,318869210874",1,NO,"7,3",Cerrado
26446,Pozo 554-Pozo 277-1,Campo E,OIL,PAD-85,Pozo 554,1,Pozo 277,"1510,89352439366","1510,83852047013","-12,8921339712778","274,155831197372",0,NO,"7,4",Abierto
26447,Pozo 30-Pozo 70-59,Campo B,OIL,PAD-6,Pozo 30,59,Pozo 70,"1544,44626330479","1544,41556227838","-9,73813269998299","134,6219006755",0,NO,"7,4",Cerrado
26448,Pozo 327-Pozo 275-10,Campo F,OIL,PAD-65,Pozo 327,10,Pozo 275,"512,2409675194","507,466538922502","69,7747854115486","263,082723274617",1,NO,"7,4",Cerrado
26449,Pozo 370-Pozo 385-40,Campo F,OIL,PAD-82,Pozo 370,40,Pozo 385,"1620,1223429243","1619,935428809","24,6091960850071","16,0736944731179",0,NO,"7,4",Cerrado
26450,Pozo 370-Pozo 386-19,Campo F,OIL,PAD-82,Pozo 370,19,Pozo 386,"769,055197280735","767,83252169948","43,3487610564234","90,7706324181499",0,NO,"7,5",Abierto
26451,Pozo 552-Pozo 280-19,Campo E,OIL,PAD-85,Pozo 552,19,Pozo 280,"1124,20737352069","1122,96936454927","52,74490460798","157,387284978811",0,NO,"7,5",Abierto
26452,Pozo 557-Pozo 67-10,Campo E,OIL,PAD-85,Pozo 557,10,Pozo 67,"763,233582693828","763,230842028339","2,04536753896354","306,924151915394",0,NO,"7,5",Abierto
26453,Pozo 555-Pozo 67-15,Campo E,OIL,PAD-85,Pozo 555,15,Pozo 67,"847,970282987003","847,730994623304","20,1435246181185","337,515687942911",0,NO,"7,5",Abierto
26454,Pozo 557-Pozo 67-18,Campo E,OIL,PAD-85,Pozo 557,18,Pozo 67,"1129,69785109777","1129,64071939186","11,3613320856493","325,895751928916",0,NO,"7,5",Abierto
26455,Pozo 30-Pozo 70-60,Campo B,OIL,PAD-6,Pozo 30,60,Pozo 70,"1501,74145921758","1501,71913367046","-8,18864463810405","133,036933428112",0,NO,"7,5",Cerrado
26456,Pozo 557-Pozo 70-19,Campo E,OIL,PAD-85,Pozo 557,19,Pozo 70,"1109,75842462533","1109,74985903145","4,36020717028304","313,957770383174",1,NO,"7,5",Cerrado
26457,Pozo 557-Pozo 67-16,Campo E,OIL,PAD-85,Pozo 557,16,Pozo 67,"1032,4687544907","1032,41617020912","10,4201962711977","322,208683733118",0,NO,"7,6",Abierto
26458,Pozo 374-Pozo 237-18,Campo F,OIL,PAD-86,Pozo 374,18,Pozo 237,"1282,10461180842","1281,94657909389","20,1296788318609","19,8335987536792",1,NO,"7,6",Abierto
26459,Pozo 408-Pozo 83-20,Campo F,OIL,PAD-60,Pozo 408,20,Pozo 83,"763,905484757315","763,432531783538","26,8767382114228","245,449477557367",0,NO,"7,6",Cerrado
